PID_IN,PID_Kp_OUT1,PID_Kid_OUT1,PID_prod1_IN2,PID_int_delayIn_IN1,PID_der_sum1_IN2,PID_der_delay_IN1,PID_der_sum2_IN2,PID_prod1_IN1,PID_prod1_IN2,PID_prod1_OUT1,PID_int_zero_OUT1,PID_int_delayIn_IN1,PID_int_delayIn_OUT1,PID_int_delayIn_IC,PID_int_delta_t_OUT1,PID_int_multDelta_IN1,PID_int_multDelta_IN2,PID_int_multDelta_OUT1,PID_zeroCt_OUT1,PID_int_delayState_IN1,PID_int_delayState_OUT1,PID_int_delayState_IC,PID_int_sumState_IN1,PID_int_sumState_IN2,PID_int_sumState_OUT1,PID_prod2_IN1,PID_prod2_IN2,PID_prod2_OUT1,PID_sum1_IN1,PID_sum1_IN2,PID_sum1_OUT1,PID_der_delta_t_OUT1,PID_der_multIc_IN1,PID_der_multIc_IN2,PID_der_multIc_OUT1,PID_der_neg1_IN1,PID_der_neg1_OUT1,PID_der_sum1_IN1,PID_der_sum1_IN2,PID_der_sum1_OUT1,PID_der_delay_IN1,PID_der_delay_OUT1,PID_der_delay_IC,PID_der_neg2_IN1,PID_der_neg2_OUT1,PID_der_sum2_IN1,PID_der_sum2_IN2,PID_der_sum2_OUT1,PID_der_inv_IN1,PID_der_inv_OUT1,PID_der_mult_IN1,PID_der_mult_IN2,PID_der_mult_OUT1,PID_prod3_IN1,PID_prod3_IN2,PID_prod3_OUT1,PID_sum2_IN1,PID_sum2_IN2,PID_sum2_OUT1,PID_OUT
-1672.0905,390,20,-1672.0905,-1672.0905,-1672.0905,-1672.0905,-1672.0905,390,-1672.0905,-652115.295,0,-1672.0905,-6250.273382,-1672.0905,0.1,-6250.273382,0.1,-625.027338,0,-1783.131952,-1361.03601,-1783.131952,-625.027338,-1361.03601,-1986.063348,-1986.063348,20,-39721.26696,-652115.295,-39721.26696,-691836.5619,0.1,0,0.1,0,0,0,0,-1672.0905,-1672.0905,-1672.0905,-6250.273382,-1672.0905,-6250.273382,6250.273382,6250.273382,-1672.0905,4578.182882,0.1,10,4578.182882,10,45781.82882,20,45781.82882,915636.5763,-691836.5619,915636.5763,223800.0144,223800.0144
2980.513359,390,20,2980.513359,2980.513359,2980.513359,2980.513359,2980.513359,390,2980.513359,1162400.21,0,2980.513359,-1672.0905,2980.513359,0.1,-1672.0905,0.1,-167.20905,0,-1986.063348,-1783.131952,-1986.063348,-167.20905,-1783.131952,-1950.341002,-1950.341002,20,-39006.82005,1162400.21,-39006.82005,1123393.39,0.1,0,0.1,0,0,0,0,2980.513359,2980.513359,2980.513359,-1672.0905,2980.513359,-1672.0905,1672.0905,1672.0905,2980.513359,4652.603859,0.1,10,4652.603859,10,46526.03859,20,46526.03859,930520.7718,1123393.39,930520.7718,2053914.162,2053914.162
7145.629695,390,20,7145.629695,7145.629695,7145.629695,7145.629695,7145.629695,390,7145.629695,2786795.581,0,7145.629695,2980.513359,7145.629695,0.1,2980.513359,0.1,298.051336,0,-1950.341002,-1986.063348,-1950.341002,298.051336,-1986.063348,-1688.012012,-1688.012012,20,-33760.24024,2786795.581,-33760.24024,2753035.341,0.1,0,0.1,0,0,0,0,7145.629695,7145.629695,7145.629695,2980.513359,7145.629695,2980.513359,-2980.513359,-2980.513359,7145.629695,4165.116336,0.1,10,4165.116336,10,41651.16336,20,41651.16336,833023.2672,2753035.341,833023.2672,3586058.608,3586058.608
10437.71624,390,20,10437.71624,10437.71624,10437.71624,10437.71624,10437.71624,390,10437.71624,4070709.334,0,10437.71624,7145.629695,10437.71624,0.1,7145.629695,0.1,714.56297,0,-1688.012012,-1950.341002,-1688.012012,714.56297,-1950.341002,-1235.778033,-1235.778033,20,-24715.56066,4070709.334,-24715.56066,4045993.773,0.1,0,0.1,0,0,0,0,10437.71624,10437.71624,10437.71624,7145.629695,10437.71624,7145.629695,-7145.629695,-7145.629695,10437.71624,3292.086546,0.1,10,3292.086546,10,32920.86546,20,32920.86546,658417.3092,4045993.773,658417.3092,4704411.083,4704411.083
12604.97657,390,20,12604.97657,12604.97657,12604.97657,12604.97657,12604.97657,390,12604.97657,4915940.863,0,12604.97657,10437.71624,12604.97657,0.1,10437.71624,0.1,1043.771624,0,-1235.778033,-1688.012012,-1235.778033,1043.771624,-1688.012012,-644.240388,-644.240388,20,-12884.80775,4915940.863,-12884.80775,4903056.055,0.1,0,0.1,0,0,0,0,12604.97657,12604.97657,12604.97657,10437.71624,12604.97657,10437.71624,-10437.71624,-10437.71624,12604.97657,2167.26033,0.1,10,2167.26033,10,21672.6033,20,21672.6033,433452.0659,4903056.055,433452.0659,5336508.121,5336508.121
13468.57954,390,20,13468.57954,13468.57954,13468.57954,13468.57954,13468.57954,390,13468.57954,5252746.02,0,13468.57954,12604.97657,13468.57954,0.1,12604.97657,0.1,1260.497657,0,-644.240388,-1235.778033,-644.240388,1260.497657,-1235.778033,24.719624,24.719624,20,494.392485,5252746.02,494.392485,5253240.412,0.1,0,0.1,0,0,0,0,13468.57954,13468.57954,13468.57954,12604.97657,13468.57954,12604.97657,-12604.97657,-12604.97657,13468.57954,863.602966,0.1,10,863.602966,10,8636.029664,20,8636.029664,172720.5933,5253240.412,172720.5933,5425961.005,5425961.005
12873.12738,390,20,12873.12738,12873.12738,12873.12738,12873.12738,12873.12738,390,12873.12738,5020519.678,0,12873.12738,13468.57954,12873.12738,0.1,13468.57954,0.1,1346.857954,0,24.719624,-644.240388,24.719624,1346.857954,-644.240388,702.617566,702.617566,20,14052.35132,5020519.678,14052.35132,5034572.029,0.1,0,0.1,0,0,0,0,12873.12738,12873.12738,12873.12738,13468.57954,12873.12738,13468.57954,-13468.57954,-13468.57954,12873.12738,-595.452158,0.1,10,-595.452158,10,-5954.521577,20,-5954.521577,-119090.4315,5034572.029,-119090.4315,4915481.598,4915481.598
10678.27518,390,20,10678.27518,10678.27518,10678.27518,10678.27518,10678.27518,390,10678.27518,4164527.322,0,10678.27518,12873.12738,10678.27518,0.1,12873.12738,0.1,1287.312738,0,702.617566,24.719624,702.617566,1287.312738,24.719624,1312.032362,1312.032362,20,26240.64724,4164527.322,26240.64724,4190767.969,0.1,0,0.1,0,0,0,0,10678.27518,10678.27518,10678.27518,12873.12738,10678.27518,12873.12738,-12873.12738,-12873.12738,10678.27518,-2194.852196,0.1,10,-2194.852196,10,-21948.52196,20,-21948.52196,-438970.4391,4190767.969,-438970.4391,3751797.53,3751797.53
7065.003105,390,20,7065.003105,7065.003105,7065.003105,7065.003105,7065.003105,390,7065.003105,2755351.211,0,7065.003105,10678.27518,7065.003105,0.1,10678.27518,0.1,1067.827518,0,1312.032362,702.617566,1312.032362,1067.827518,702.617566,1770.445084,1770.445084,20,35408.90169,2755351.211,35408.90169,2790760.113,0.1,0,0.1,0,0,0,0,7065.003105,7065.003105,7065.003105,10678.27518,7065.003105,10678.27518,-10678.27518,-10678.27518,7065.003105,-3613.272079,0.1,10,-3613.272079,10,-36132.72079,20,-36132.72079,-722654.4158,2790760.113,-722654.4158,2068105.697,2068105.697
2571.476844,390,20,2571.476844,2571.476844,2571.476844,2571.476844,2571.476844,390,2571.476844,1002875.969,0,2571.476844,7065.003105,2571.476844,0.1,7065.003105,0.1,706.500311,0,1770.445084,1312.032362,1770.445084,706.500311,1312.032362,2018.532673,2018.532673,20,40370.65346,1002875.969,40370.65346,1043246.622,0.1,0,0.1,0,0,0,0,2571.476844,2571.476844,2571.476844,7065.003105,2571.476844,7065.003105,-7065.003105,-7065.003105,2571.476844,-4493.526262,0.1,10,-4493.526262,10,-44935.26262,20,-44935.26262,-898705.2523,1043246.622,-898705.2523,144541.3701,144541.3701
-2117.785722,390,20,-2117.785722,-2117.785722,-2117.785722,-2117.785722,-2117.785722,390,-2117.785722,-825936.4315,0,-2117.785722,2571.476844,-2117.785722,0.1,2571.476844,0.1,257.147684,0,2018.532673,1770.445084,2018.532673,257.147684,1770.445084,2027.592769,2027.592769,20,40551.85538,-825936.4315,40551.85538,-785384.5761,0.1,0,0.1,0,0,0,0,-2117.785722,-2117.785722,-2117.785722,2571.476844,-2117.785722,2571.476844,-2571.476844,-2571.476844,-2117.785722,-4689.262565,0.1,10,-4689.262565,10,-46892.62565,20,-46892.62565,-937852.5131,-785384.5761,-937852.5131,-1723237.089,-1723237.089
-6409.251743,390,20,-6409.251743,-6409.251743,-6409.251743,-6409.251743,-6409.251743,390,-6409.251743,-2499608.18,0,-6409.251743,-2117.785722,-6409.251743,0.1,-2117.785722,0.1,-211.778572,0,2027.592769,2018.532673,2027.592769,-211.778572,2018.532673,1806.754101,1806.754101,20,36135.08201,-2499608.18,36135.08201,-2463473.098,0.1,0,0.1,0,0,0,0,-6409.251743,-6409.251743,-6409.251743,-2117.785722,-6409.251743,-2117.785722,2117.785722,2117.785722,-6409.251743,-4291.466022,0.1,10,-4291.466022,10,-42914.66022,20,-42914.66022,-858293.2043,-2463473.098,-858293.2043,-3321766.302,-3321766.302
-9886.647312,390,20,-9886.647312,-9886.647312,-9886.647312,-9886.647312,-9886.647312,390,-9886.647312,-3855792.452,0,-9886.647312,-6409.251743,-9886.647312,0.1,-6409.251743,0.1,-640.925174,0,1806.754101,2027.592769,1806.754101,-640.925174,2027.592769,1386.667594,1386.667594,20,27733.35189,-3855792.452,27733.35189,-3828059.1,0.1,0,0.1,0,0,0,0,-9886.647312,-9886.647312,-9886.647312,-6409.251743,-9886.647312,-6409.251743,6409.251743,6409.251743,-9886.647312,-3477.395569,0.1,10,-3477.395569,10,-34773.95569,20,-34773.95569,-695479.1137,-3828059.1,-695479.1137,-4523538.214,-4523538.214
-12278.69713,390,20,-12278.69713,-12278.69713,-12278.69713,-12278.69713,-12278.69713,390,-12278.69713,-4788691.882,0,-12278.69713,-9886.647312,-12278.69713,0.1,-9886.647312,0.1,-988.664731,0,1386.667594,1806.754101,1386.667594,-988.664731,1806.754101,818.089369,818.089369,20,16361.78739,-4788691.882,16361.78739,-4772330.095,0.1,0,0.1,0,0,0,0,-12278.69713,-12278.69713,-12278.69713,-9886.647312,-12278.69713,-9886.647312,9886.647312,9886.647312,-12278.69713,-2392.049822,0.1,10,-2392.049822,10,-23920.49822,20,-23920.49822,-478409.9643,-4772330.095,-478409.9643,-5250740.059,-5250740.059
-13397.89611,390,20,-13397.89611,-13397.89611,-13397.89611,-13397.89611,-13397.89611,390,-13397.89611,-5225179.483,0,-13397.89611,-12278.69713,-13397.89611,0.1,-12278.69713,0.1,-1227.869713,0,818.089369,1386.667594,818.089369,-1227.869713,1386.667594,158.797881,158.797881,20,3175.957622,-5225179.483,3175.957622,-5222003.525,0.1,0,0.1,0,0,0,0,-13397.89611,-13397.89611,-13397.89611,-12278.69713,-13397.89611,-12278.69713,12278.69713,12278.69713,-13397.89611,-1119.198976,0.1,10,-1119.198976,10,-11191.98976,20,-11191.98976,-223839.7953,-5222003.525,-223839.7953,-5445843.321,-5445843.321
-13088.55809,390,20,-13088.55809,-13088.55809,-13088.55809,-13088.55809,-13088.55809,390,-13088.55809,-5104537.654,0,-13088.55809,-13397.89611,-13088.55809,0.1,-13397.89611,0.1,-1339.789611,0,158.797881,818.089369,158.797881,-1339.789611,818.089369,-521.700242,-521.700242,20,-10434.00483,-5104537.654,-10434.00483,-5114971.659,0.1,0,0.1,0,0,0,0,-13088.55809,-13088.55809,-13088.55809,-13397.89611,-13088.55809,-13397.89611,13397.89611,13397.89611,-13088.55809,309.338022,0.1,10,309.338022,10,3093.38022,20,3093.38022,61867.60441,-5114971.659,61867.60441,-5053104.055,-5053104.055
-11193.43538,390,20,-11193.43538,-11193.43538,-11193.43538,-11193.43538,-11193.43538,390,-11193.43538,-4365439.799,0,-11193.43538,-13088.55809,-11193.43538,0.1,-13088.55809,0.1,-1308.855809,0,-521.700242,158.797881,-521.700242,-1308.855809,158.797881,-1150.057928,-1150.057928,20,-23001.15856,-4365439.799,-23001.15856,-4388440.958,0.1,0,0.1,0,0,0,0,-11193.43538,-11193.43538,-11193.43538,-13088.55809,-11193.43538,-13088.55809,13088.55809,13088.55809,-11193.43538,1895.122706,0.1,10,1895.122706,10,18951.22706,20,18951.22706,379024.5411,-4388440.958,379024.5411,-4009416.417,-4009416.417
-7815.449121,390,20,-7815.449121,-7815.449121,-7815.449121,-7815.449121,-7815.449121,390,-7815.449121,-3048025.157,0,-7815.449121,-11193.43538,-7815.449121,0.1,-11193.43538,0.1,-1119.343538,0,-1150.057928,-521.700242,-1150.057928,-1119.343538,-521.700242,-1641.04378,-1641.04378,20,-32820.8756,-3048025.157,-32820.8756,-3080846.033,0.1,0,0.1,0,0,0,0,-7815.449121,-7815.449121,-7815.449121,-11193.43538,-7815.449121,-11193.43538,11193.43538,11193.43538,-7815.449121,3377.986262,0.1,10,3377.986262,10,33779.86262,20,33779.86262,675597.2523,-3080846.033,675597.2523,-2405248.78,-2405248.78
-3436.61924,390,20,-3436.61924,-3436.61924,-3436.61924,-3436.61924,-3436.61924,390,-3436.61924,-1340281.504,0,-3436.61924,-7815.449121,-3436.61924,0.1,-7815.449121,0.1,-781.544912,0,-1641.04378,-1150.057928,-1641.04378,-781.544912,-1150.057928,-1931.60284,-1931.60284,20,-38632.0568,-1340281.504,-38632.0568,-1378913.56,0.1,0,0.1,0,0,0,0,-3436.61924,-3436.61924,-3436.61924,-7815.449121,-3436.61924,-7815.449121,7815.449121,7815.449121,-3436.61924,4378.829881,0.1,10,4378.829881,10,43788.29881,20,43788.29881,875765.9762,-1378913.56,875765.9762,-503147.5843,-503147.5843
1266.334804,390,20,1266.334804,1266.334804,1266.334804,1266.334804,1266.334804,390,1266.334804,493870.5735,0,1266.334804,-3436.61924,1266.334804,0.1,-3436.61924,0.1,-343.661924,0,-1931.60284,-1641.04378,-1931.60284,-343.661924,-1641.04378,-1984.705704,-1984.705704,20,-39694.11408,493870.5735,-39694.11408,454176.4594,0.1,0,0.1,0,0,0,0,1266.334804,1266.334804,1266.334804,-3436.61924,1266.334804,-3436.61924,3436.61924,3436.61924,1266.334804,4702.954044,0.1,10,4702.954044,10,47029.54044,20,47029.54044,940590.8088,454176.4594,940590.8088,1394767.268,1394767.268
5670.837864,390,20,5670.837864,5670.837864,5670.837864,5670.837864,5670.837864,390,5670.837864,2211626.767,0,5670.837864,1266.334804,5670.837864,0.1,1266.334804,0.1,126.63348,0,-1984.705704,-1931.60284,-1984.705704,126.63348,-1931.60284,-1804.969359,-1804.969359,20,-36099.38719,2211626.767,-36099.38719,2175527.38,0.1,0,0.1,0,0,0,0,5670.837864,5670.837864,5670.837864,1266.334804,5670.837864,1266.334804,-1266.334804,-1266.334804,5670.837864,4404.50306,0.1,10,4404.50306,10,44045.0306,20,44045.0306,880900.6121,2175527.38,880900.6121,3056427.992,3056427.992
9327.141874,390,20,9327.141874,9327.141874,9327.141874,9327.141874,9327.141874,390,9327.141874,3637585.331,0,9327.141874,5670.837864,9327.141874,0.1,5670.837864,0.1,567.083786,0,-1804.969359,-1984.705704,-1804.969359,567.083786,-1984.705704,-1417.621918,-1417.621918,20,-28352.43835,3637585.331,-28352.43835,3609232.893,0.1,0,0.1,0,0,0,0,9327.141874,9327.141874,9327.141874,5670.837864,9327.141874,5670.837864,-5670.837864,-5670.837864,9327.141874,3656.30401,0.1,10,3656.30401,10,36563.0401,20,36563.0401,731260.802,3609232.893,731260.802,4340493.695,4340493.695
11940.66334,390,20,11940.66334,11940.66334,11940.66334,11940.66334,11940.66334,390,11940.66334,4656858.701,0,11940.66334,9327.141874,11940.66334,0.1,9327.141874,0.1,932.714187,0,-1417.621918,-1804.969359,-1417.621918,932.714187,-1804.969359,-872.255172,-872.255172,20,-17445.10344,4656858.701,-17445.10344,4639413.597,0.1,0,0.1,0,0,0,0,11940.66334,11940.66334,11940.66334,9327.141874,11940.66334,9327.141874,-9327.141874,-9327.141874,11940.66334,2613.521461,0.1,10,2613.521461,10,26135.21461,20,26135.21461,522704.2921,4639413.597,522704.2921,5162117.889,5162117.889
13311.84099,390,20,13311.84099,13311.84099,13311.84099,13311.84099,13311.84099,390,13311.84099,5191617.985,0,13311.84099,11940.66334,13311.84099,0.1,11940.66334,0.1,1194.066334,0,-872.255172,-1417.621918,-872.255172,1194.066334,-1417.621918,-223.555584,-223.555584,20,-4471.11168,5191617.985,-4471.11168,5187146.874,0.1,0,0.1,0,0,0,0,13311.84099,13311.84099,13311.84099,11940.66334,13311.84099,11940.66334,-11940.66334,-11940.66334,13311.84099,1371.177653,0.1,10,1371.177653,10,13711.77653,20,13711.77653,274235.5307,5187146.874,274235.5307,5461382.404,5461382.404
13281.57202,390,20,13281.57202,13281.57202,13281.57202,13281.57202,13281.57202,390,13281.57202,5179813.086,0,13281.57202,13311.84099,13281.57202,0.1,13311.84099,0.1,1331.184099,0,-223.555584,-872.255172,-223.555584,1331.184099,-872.255172,458.928927,458.928927,20,9178.578537,5179813.086,9178.578537,5188991.665,0.1,0,0.1,0,0,0,0,13281.57202,13281.57202,13281.57202,13311.84099,13281.57202,13311.84099,-13311.84099,-13311.84099,13281.57202,-30.268973,0.1,10,-30.268973,10,-302.689731,20,-302.689731,-6053.794611,5188991.665,-6053.794611,5182937.87,5182937.87
11688.05166,390,20,11688.05166,11688.05166,11688.05166,11688.05166,11688.05166,390,11688.05166,4558340.147,0,11688.05166,13281.57202,11688.05166,0.1,13281.57202,0.1,1328.157202,0,458.928927,-223.555584,458.928927,1328.157202,-223.555584,1104.601618,1104.601618,20,22092.03235,4558340.147,22092.03235,4580432.179,0.1,0,0.1,0,0,0,0,11688.05166,11688.05166,11688.05166,13281.57202,11688.05166,13281.57202,-13281.57202,-13281.57202,11688.05166,-1593.520357,0.1,10,-1593.520357,10,-15935.20358,20,-15935.20358,-318704.0715,4580432.179,-318704.0715,4261728.107,4261728.107
8559.21095,390,20,8559.21095,8559.21095,8559.21095,8559.21095,8559.21095,390,8559.21095,3338092.271,0,8559.21095,11688.05166,8559.21095,0.1,11688.05166,0.1,1168.805166,0,1104.601618,458.928927,1104.601618,1168.805166,458.928927,1627.734093,1627.734093,20,32554.68185,3338092.271,32554.68185,3370646.952,0.1,0,0.1,0,0,0,0,8559.21095,8559.21095,8559.21095,11688.05166,8559.21095,11688.05166,-11688.05166,-11688.05166,8559.21095,-3128.840708,0.1,10,-3128.840708,10,-31288.40708,20,-31288.40708,-625768.1415,3370646.952,-625768.1415,2744878.811,2744878.811
4317.024113,390,20,4317.024113,4317.024113,4317.024113,4317.024113,4317.024113,390,4317.024113,1683639.404,0,4317.024113,8559.21095,4317.024113,0.1,8559.21095,0.1,855.921095,0,1627.734093,1104.601618,1627.734093,855.921095,1104.601618,1960.522713,1960.522713,20,39210.45425,1683639.404,39210.45425,1722849.858,0.1,0,0.1,0,0,0,0,4317.024113,4317.024113,4317.024113,8559.21095,4317.024113,8559.21095,-8559.21095,-8559.21095,4317.024113,-4242.186837,0.1,10,-4242.186837,10,-42421.86837,20,-42421.86837,-848437.3674,1722849.858,-848437.3674,874412.4911,874412.4911
-377.562334,390,20,-377.562334,-377.562334,-377.562334,-377.562334,-377.562334,390,-377.562334,-147249.3103,0,-377.562334,4317.024113,-377.562334,0.1,4317.024113,0.1,431.702411,0,1960.522713,1627.734093,1960.522713,431.702411,1627.734093,2059.436504,2059.436504,20,41188.73008,-147249.3103,41188.73008,-106060.5802,0.1,0,0.1,0,0,0,0,-377.562334,-377.562334,-377.562334,4317.024113,-377.562334,4317.024113,-4317.024113,-4317.024113,-377.562334,-4694.586447,0.1,10,-4694.586447,10,-46945.86447,20,-46945.86447,-938917.2895,-106060.5802,-938917.2895,-1044977.87,-1044977.87
-4877.040714,390,20,-4877.040714,-4877.040714,-4877.040714,-4877.040714,-4877.040714,390,-4877.040714,-1902045.879,0,-4877.040714,-377.562334,-4877.040714,0.1,-377.562334,0.1,-37.756233,0,2059.436504,1960.522713,2059.436504,-37.756233,1960.522713,1922.766479,1922.766479,20,38455.32958,-1902045.879,38455.32958,-1863590.549,0.1,0,0.1,0,0,0,0,-4877.040714,-4877.040714,-4877.040714,-377.562334,-4877.040714,-377.562334,377.562334,377.562334,-4877.040714,-4499.47838,0.1,10,-4499.47838,10,-44994.7838,20,-44994.7838,-899895.676,-1863590.549,-899895.676,-2763486.225,-2763486.225
-8698.43819,390,20,-8698.43819,-8698.43819,-8698.43819,-8698.43819,-8698.43819,390,-8698.43819,-3392390.894,0,-8698.43819,-4877.040714,-8698.43819,0.1,-4877.040714,0.1,-487.704071,0,1922.766479,2059.436504,1922.766479,-487.704071,2059.436504,1571.732433,1571.732433,20,31434.64865,-3392390.894,31434.64865,-3360956.246,0.1,0,0.1,0,0,0,0,-8698.43819,-8698.43819,-8698.43819,-4877.040714,-8698.43819,-4877.040714,4877.040714,4877.040714,-8698.43819,-3821.397476,0.1,10,-3821.397476,10,-38213.97476,20,-38213.97476,-764279.4952,-3360956.246,-764279.4952,-4125235.741,-4125235.741
-11523.07335,390,20,-11523.07335,-11523.07335,-11523.07335,-11523.07335,-11523.07335,390,-11523.07335,-4493998.608,0,-11523.07335,-8698.43819,-11523.07335,0.1,-8698.43819,0.1,-869.843819,0,1571.732433,1922.766479,1571.732433,-869.843819,1922.766479,1052.92266,1052.92266,20,21058.4532,-4493998.608,21058.4532,-4472940.154,0.1,0,0.1,0,0,0,0,-11523.07335,-11523.07335,-11523.07335,-8698.43819,-11523.07335,-8698.43819,8698.43819,8698.43819,-11523.07335,-2824.635162,0.1,10,-2824.635162,10,-28246.35162,20,-28246.35162,-564927.0325,-4472940.154,-564927.0325,-5037867.187,-5037867.187
-13138.88077,390,20,-13138.88077,-13138.88077,-13138.88077,-13138.88077,-13138.88077,390,-13138.88077,-5124163.501,0,-13138.88077,-11523.07335,-13138.88077,0.1,-11523.07335,0.1,-1152.307335,0,1052.92266,1571.732433,1052.92266,-1152.307335,1571.732433,419.425097,419.425097,20,8388.501945,-5124163.501,8388.501945,-5115774.999,0.1,0,0.1,0,0,0,0,-13138.88077,-13138.88077,-13138.88077,-11523.07335,-13138.88077,-11523.07335,11523.07335,11523.07335,-13138.88077,-1615.807419,0.1,10,-1615.807419,10,-16158.07419,20,-16158.07419,-323161.4838,-5115774.999,-323161.4838,-5438936.483,-5438936.483
-13383.46594,390,20,-13383.46594,-13383.46594,-13383.46594,-13383.46594,-13383.46594,390,-13383.46594,-5219551.717,0,-13383.46594,-13138.88077,-13383.46594,0.1,-13138.88077,0.1,-1313.888077,0,419.425097,1052.92266,419.425097,-1313.888077,1052.92266,-260.965417,-260.965417,20,-5219.308342,-5219551.717,-5219.308342,-5224771.025,0.1,0,0.1,0,0,0,0,-13383.46594,-13383.46594,-13383.46594,-13138.88077,-13383.46594,-13138.88077,13138.88077,13138.88077,-13383.46594,-244.58517,0.1,10,-244.58517,10,-2445.851696,20,-2445.851696,-48917.03391,-5224771.025,-48917.03391,-5273688.059,-5273688.059
-12099.52303,390,20,-12099.52303,-12099.52303,-12099.52303,-12099.52303,-12099.52303,390,-12099.52303,-4718813.98,0,-12099.52303,-13383.46594,-12099.52303,0.1,-13383.46594,0.1,-1338.346594,0,-260.965417,419.425097,-260.965417,-1338.346594,419.425097,-918.921497,-918.921497,20,-18378.42994,-4718813.98,-18378.42994,-4737192.41,0.1,0,0.1,0,0,0,0,-12099.52303,-12099.52303,-12099.52303,-13383.46594,-12099.52303,-13383.46594,13383.46594,13383.46594,-12099.52303,1283.942916,0.1,10,1283.942916,10,12839.42916,20,12839.42916,256788.5833,-4737192.41,256788.5833,-4480403.826,-4480403.826
-9244.687699,390,20,-9244.687699,-9244.687699,-9244.687699,-9244.687699,-9244.687699,390,-9244.687699,-3605428.203,0,-9244.687699,-12099.52303,-9244.687699,0.1,-12099.52303,0.1,-1209.952303,0,-918.921497,-260.965417,-918.921497,-1209.952303,-260.965417,-1470.91772,-1470.91772,20,-29418.35439,-3605428.203,-29418.35439,-3634846.557,0.1,0,0.1,0,0,0,0,-9244.687699,-9244.687699,-9244.687699,-12099.52303,-9244.687699,-12099.52303,12099.52303,12099.52303,-9244.687699,2854.835326,0.1,10,2854.835326,10,28548.35326,20,28548.35326,570967.0652,-3634846.557,570967.0652,-3063879.492,-3063879.492
-5170.802527,390,20,-5170.802527,-5170.802527,-5170.802527,-5170.802527,-5170.802527,390,-5170.802527,-2016612.986,0,-5170.802527,-9244.687699,-5170.802527,0.1,-9244.687699,0.1,-924.46877,0,-1470.91772,-918.921497,-1470.91772,-924.46877,-918.921497,-1843.390267,-1843.390267,20,-36867.80534,-2016612.986,-36867.80534,-2053480.791,0.1,0,0.1,0,0,0,0,-5170.802527,-5170.802527,-5170.802527,-9244.687699,-5170.802527,-9244.687699,9244.687699,9244.687699,-5170.802527,4073.885172,0.1,10,4073.885172,10,40738.85172,20,40738.85172,814777.0344,-2053480.791,814777.0344,-1238703.757,-1238703.757
-510.458167,390,20,-510.458167,-510.458167,-510.458167,-510.458167,-510.458167,390,-510.458167,-199078.685,0,-510.458167,-5170.802527,-510.458167,0.1,-5170.802527,0.1,-517.080253,0,-1843.390267,-1470.91772,-1843.390267,-517.080253,-1470.91772,-1987.997972,-1987.997972,20,-39759.95945,-199078.685,-39759.95945,-238838.6445,0.1,0,0.1,0,0,0,0,-510.458167,-510.458167,-510.458167,-5170.802527,-510.458167,-5170.802527,5170.802527,5170.802527,-510.458167,4660.344361,0.1,10,4660.344361,10,46603.44361,20,46603.44361,932068.8721,-238838.6445,932068.8721,693230.2277,693230.2277
